"PGA","PGV","Sa(T1)","Es","nu","rho","xi","c","phi","Ec","fy","tseg","mu","moment_ratio","diameter_strain_rate"
"0.41447597","0.050602575","0.526904702","58650205.38403755","0.4268896494263653","2016.7557579364877","0.047602639554052514","28608.013703777804","11.140160930623411","30966778640.53708","0.00587664771200809","0.3521452661733599","0.595014058054566","1.4301204267424197","1.7386046576392307"
"0.65087383","0.07874153","1.779182899","52382153.06282815","0.4257192434597971","1901.8930989608562","0.06923276891890306","25217.543844082047","11.03083539683646","31428448121.509468","0.0063200904199581034","0.3464882227133231","0.5963450219210765","2.131498564768876","2.358210830506607"
"0.90053411","0.115078974","0.883119211","52821967.036219254","0.43149768250252873","1804.7284612434112","0.06725420512761421","26936.49125644492","10.65638875298075","40382141577.6982","0.006041921539882204","0.3539805335380734","0.5987544365567026","1.7026507168558305","3.8072981699872237"
"0.67544072","0.133121781","1.238844127","62489490.305854104","0.4253418716481289","1995.2123007089579","0.05160815916002443","25754.927547215997","14.317376864444944","36485408370.7191","0.005787436402406094","0.35144914786590903","0.6044586145339638","2.5344329346424836","6.529855538193631"
"0.35606092","0.045261948","0.539489337","60504423.40650119","0.41937508346016306","1838.5466159232506","0.057581661653347556","25554.919329506294","13.414633011467144","31320940312.138176","0.006239523836492003","0.3434674062251596","0.5986199263283626","1.6728432218418083","1.6842567418528933"
"0.45234209","0.032347916","0.385590948","55089562.49126725","0.42590449749584824","1804.4963012200487","0.05001189221274569","26119.57464071623","13.009980079289925","39553095155.22549","0.00549666224354682","0.34822399165794476","0.6038756109293479","1.262508804138215","1.0650156889282214"
"0.68284656","0.082352172","0.657117069","54776960.13452675","0.42547020955627346","1806.1922045893634","0.06692895052405128","27128.438902007852","11.388243744548948","28079349193.366486","0.005877962690132563","0.3536893598627374","0.6003608651294134","1.909521986958898","2.259898000297112"
"0.62607813","0.063939906","1.055317705","68353602.30419995","0.4502001542752172","2126.206766844359","0.04980021653620013","25982.76617188871","14.227505325399086","40625534887.08854","0.006076640980063743","0.35246429874498486","0.6010074993507208","2.2954987841902654","2.594298252091377"
"0.41562009","0.045960592","0.749208521","61732876.040504456","0.4166791104180445","1843.3628580268949","0.037666430212863936","27754.866753369864","12.988012326850411","29998526594.66271","0.005571604421872614","0.3468234996431411","0.598168209951132","1.7268400690315655","1.7090564898337806"
"0.76920305","0.079427285","0.624511066","55502761.67954183","0.41766304342514776","2091.1019434981613","0.05551506070869469","31288.722078831972","11.34053380637174","28187240963.006317","0.005520790140379481","0.34357371990080415","0.6003259611134569","2.0719488682999967","4.728887191277312"
"0.22700583","0.028404306","0.336150933","51055796.083050154","0.4312457691096422","1771.5163220573736","0.0654939184093229","28807.26050729761","9.921099269568943","35526407428.57256","0.005953280689750591","0.34653503058688584","0.600303898616461","0.6363021558827336","1.1418674194633547"
"0.20031126","0.016498756","0.280273076","59594719.060099505","0.416844643777486","2026.4114223974798","0.045779425915658645","30691.85421832084","12.120966832818231","30187440533.94987","0.0056458795323781","0.34740569762552587","0.5997941233457308","0.4570618654504374","0.6720395053172756"
"0.14876644","0.028785459","0.254332608","63620277.60725347","0.41990927638165093","2010.5861165829872","0.054589427369855614","27765.50422898215","13.93169050316431","34774186313.39501","0.005936632720474715","0.34847211576903514","0.6034182341390736","0.4778968881792673","1.0847209956870798"
"0.19160499","0.031732829","0.332868813","63934542.46552149","0.4461629794111828","2014.811114666733","0.043003648251094415","24451.401711796607","14.222297657559963","37932120258.224655","0.005994976307121482","0.3540146417315281","0.6002116583630963","0.8825996830200296","1.351389843709205"
"0.26066801","0.024553402","0.314020184","68659836.52222042","0.4312958543428147","2133.021946539834","0.0672508200111774","28243.402041747766","14.490891961527653","34781716228.66465","0.0063333346653433225","0.34859952316881965","0.6049373703777811","0.8986692075751578","0.7692333677839303"
"0.83843981","0.091685729","0.961747078","57433207.992275015","0.4365368528764463","1889.1364285609907","0.047112709878442086","27534.04058101842","12.985758068247133","28292911008.033497","0.00646660582769298","0.35143749856251316","0.6039986010474495","2.2768592457878247","3.4273731024179916"
"0.51676579","0.065601107","1.541523769","54468902.13178993","0.4404578268377517","1859.8853767559106","0.050616693552603155","29144.28242439222","11.573605891393946","27681165946.113487","0.005955652281532809","0.3462775553652781","0.6035975424582894","2.0042873316724172","2.4248473091459957"
"0.21358942","0.031332388","0.245866557","67648176.03066911","0.4471446116044997","2142.0903656417113","0.041316202424636544","26913.351089999993","14.161886758914225","39620967834.298035","0.0055748320200345826","0.3527865989154355","0.6018759378593536","0.6347095316634559","1.040093059573788"
"0.29121778","0.059912204","0.646854692","55677447.612654045","0.42143978611029836","1947.116666631611","0.048159575823244746","25813.65937596297","12.17490175422379","37124543990.99997","0.006288682420102994","0.3524011147800479","0.5962651561192586","1.5797033377899499","2.3777949575017265"
"0.17520025","0.019636845","0.308708295","62189190.44088066","0.4323914300363595","2041.5784980132537","0.059028446886772834","31467.524585384253","12.020030450005196","39645352604.01479","0.006141894331749764","0.34948028321859603","0.6021173263658997","0.43495215913069774","0.7396369235778905"
"0.43655816","0.034553122","0.451584035","57965599.211085536","0.42063726374319027","2051.7495453866704","0.05355216222174892","27030.70485571867","11.485202984681067","30067386555.94845","0.006135334912815978","0.34861799431424123","0.5945329986790483","1.4632489606514545","1.3013766331561674"
"0.9724681","0.145844402","1.301432874","66080816.86528344","0.4165118866588209","1934.6305293841142","0.05772217409497999","28072.980171611547","14.379326082135774","35479493105.737404","0.006005763289074287","0.3486378413190223","0.6052515045933494","2.768123043797147","6.493986218136151"
"0.14170944","0.017567112","0.326507092","60922488.574001215","0.41549144482292877","1920.0338007152595","0.04898114513283617","28872.949756042257","13.065783920545712","32053086678.487778","0.005725353558470189","0.34890918058632964","0.6016561241105419","0.5791455435465936","0.9679115198165918"
"0.86491492","0.073162613","1.357469358","52712232.01463827","0.42608879874846356","1808.067738130955","0.06612522116301586","27399.135992935247","10.520001746035481","38248989381.81338","0.006359452383741784","0.35071560680681274","0.5971511828413341","2.095875863211721","2.899139065470682"
"0.1509214","0.016833101","0.117015103","57958803.22376821","0.44990501229388996","1963.1136276772254","0.05044881431375858","25483.58979796934","13.17882997210786","28050033354.05567","0.005890840441924337","0.34811384669166234","0.6035425764726168","0.17006766916809837","0.5662639517161386"
"0.45841326","0.067981715","0.984470844","60803773.04692598","0.4252306161642561","1833.4188173500088","0.04034973823457416","28839.525959398194","12.80649547017121","38859248717.19666","0.006495707510823142","0.3517075006715902","0.6011535226178855","1.878731881859505","2.7068620965675043"
"0.4992774","0.038273661","0.647055321","54733642.17335098","0.43904966403429124","1820.9749636130255","0.048359336022342624","25224.330068172094","12.277493066961283","35442215911.61821","0.005750228782048645","0.35064202724086874","0.5997666472722093","1.483605038405555","1.4666395828179661"
"0.59250592","0.116919519","0.924359123","62004052.47323187","0.4352882756011561","2042.8238100162444","0.06509766838955658","32836.84086735628","11.336875464137544","30509453180.974537","0.005895386204427047","0.3480006501719229","0.602273998949376","2.9137412382453394","4.359571351593276"
"0.21847898","0.030895243","0.360407436","53037346.24493158","0.40966744168353375","1855.605129338867","0.05924037229110827","28899.378939882205","12.40603695196325","30603315215.46497","0.005654573852818907","0.3458872435057751","0.6043530863380664","0.8820422942315925","1.155439135469165"
"0.28439753","0.029952016","0.313721323","62552700.48660818","0.4350461520449977","2039.5492354307173","0.0500736727570393","28940.086471508646","12.957707166355718","36270243008.159615","0.00574871997181361","0.3471309028930634","0.6021402839133226","1.0607840481074677","1.0498479446650815"
"0.15344531","0.020720514","0.211332908","67986652.90182284","0.4494719268973609","2029.1444004709429","0.033244004837552105","24851.013633233582","14.2658009832966","35716940823.87295","0.0057008721223782855","0.35101781033873375","0.5974034976840448","0.3645058022436989","0.8376873566729133"
"0.59903623","0.07647048","1.804728699","65766954.17168469","0.4199825307152792","2045.529641234443","0.034225541951358546","26942.33096481665","14.029031067835989","30779940451.344833","0.006211761276670917","0.3521687531036451","0.598004766278704","2.3437906932577053","2.7528426328744837"
"1.2893232","0.106658194","0.718548607","62992572.63062758","0.4338262579885454","2041.035228933941","0.04986588113988078","26913.353194275354","13.19023152742795","32417178064.380207","0.00588690009823211","0.35463148118428434","0.5997278135626645","1.8590043727574204","3.7911382294799276"
"0.97781583","0.112145769","1.484606093","58095575.15246706","0.42326235719463834","1788.5992582358067","0.0669874963133215","28715.27636777211","11.975379056535349","40914720830.09118","0.005871481467862215","0.3467974793751763","0.6028552873771034","2.5342445629900925","8.24323832369782"
"0.7399995","0.080963146","1.354825269","56131034.18083284","0.4233007643170643","1819.9492699312257","0.04902487760603595","27194.718446183055","12.707808690101862","29644116102.957504","0.005461921612161029","0.3555058541956571","0.6035917799677565","2.4471988808132363","3.022578328286508"
"0.41064301","0.03285462","0.436632258","54694348.96063234","0.411904637790656","1977.2504467566584","0.06881840442025586","25439.681300054606","13.498936376582614","38039275679.70232","0.006026723245250103","0.34979696376498304","0.6037754929755368","1.34864832880925","1.1750955686383937"
"0.11258588","0.013153344","0.108786912","62575265.99130351","0.42249708236479583","2003.897637945744","0.041814055659436085","25319.257521824406","13.736443363157031","36901223328.00416","0.0062374848144023595","0.3519735179022309","0.5968328562612347","0.27090268504573267","0.40736498250398945"
"0.84102092","0.099240363","1.785849029","53668115.24982485","0.42542371227555176","1811.9538897352554","0.051602267306692796","28751.753788770537","11.488359412807382","33815502119.573433","0.005554940098838543","0.3446973102923129","0.6023170590694061","2.548137084755057","4.906792978777322"
"0.26327815","0.022652373","0.333512627","54997427.34278448","0.4154023241853468","2011.2574565224418","0.06881941794317994","27971.3677021509","11.009527193055549","34209626977.363094","0.006244941057580247","0.3539171282369297","0.5966886412611522","0.8767692070446428","0.77339081714093"
"0.93216486","0.125005985","0.752598562","54080969.52303509","0.42173835974598844","1845.3913682824552","0.06311320566936024","24557.418427562247","13.121594281205587","30416728080.21875","0.005787097934626497","0.3455767963843791","0.6005927511704807","2.151955935072893","9.09078834954622"
"0.57590379","0.051961282","0.632216917","55469079.42297791","0.41579734915542543","1833.7674085026533","0.06354323583325025","28355.999689252072","11.505604088177295","34570620654.94426","0.006323016562679981","0.3514728200087261","0.5993514314424346","1.4468857272559472","1.698851941387754"
"0.78997518","0.06101644","0.606650015","59560808.95131157","0.44860018921255707","1833.8544962328813","0.04630384256533075","32615.309509205184","11.091711421649304","28129111663.299694","0.005907788935314351","0.3557365648040887","0.604263378204471","1.866631308655091","1.6545934076680147"
"0.58067555","0.102918225","0.958181827","57141006.669005826","0.4474159412749253","1863.5766395003448","0.03954694515625469","35678.60468225598","9.840324942183974","31045288351.185154","0.006307532973363258","0.35188171963845793","0.5994386900576818","2.009831317707007","5.7312745829385126"
"0.6577658","0.108133986","1.148059074","51886342.65503542","0.4348912073034397","1967.7107844735706","0.04349122646965389","31530.588027151025","10.075710672820135","39270894042.19048","0.005683365446124108","0.3527451433779727","0.5986744120716627","2.7205921646027895","6.881887492050165"
"0.29187974","0.027340623","0.349523718","56753036.91672355","0.42687919247427464","1881.860607219167","0.06513927113842627","27700.44962433303","10.857716992285399","34402865617.3785","0.006270223939392952","0.34514260248708434","0.5952987934438686","0.9987393757836633","0.7539819036339953"
"0.7847959","0.067550296","0.71732201","53697106.774809636","0.4259902835621274","1854.2338708420575","0.03887672210327153","34862.152637666964","10.314508086243185","35668049438.19309","0.006140743751833717","0.3505367519809274","0.6032765868074834","2.097541372908271","2.317239195416071"
"1.0293","0.126163942","2.882235827","54215066.23514267","0.40900724825254486","2059.485694572973","0.04655527349474211","31468.336831509183","12.354941128413987","33813689072.339443","0.00580106178951148","0.34641658648842943","0.603288433331796","2.7230698770882698","4.575577737873079"
"0.43704694","0.059335874","0.478402648","63285175.986560196","0.44845353843584984","2115.6394880393386","0.050427491105637996","33198.08652524093","10.358250574205933","37096490844.05107","0.00604823706320828","0.35290340515658436","0.5958634277663863","1.2985328033500538","2.0046085298109326"
"0.83092563","0.082361155","1.147830433","67391472.96078002","0.4275251681920546","2147.301432396369","0.03944194052355775","30684.62728008618","13.439366177311932","34190907131.411716","0.0060028663810582986","0.34868661471501805","0.598808141321921","2.292305935724504","6.992126380195905"
"0.17122921","0.022075929","0.224656932","62586571.879421726","0.42753240037538476","2013.8430342268898","0.04880942723464636","29642.086493932187","12.17548193256645","30988854433.83937","0.0064199552973397776","0.3543454084637926","0.5981115660850794","0.6838290913522443","0.7424483296733155"
"0.80384889","0.06419779","0.85098742","56451455.39169948","0.4181195947635244","1855.3190324113234","0.0671191503513247","28720.91335322077","11.760457208864182","29887519754.866642","0.005864032297875706","0.35192438590988656","0.601861961118182","2.4301703914026085","2.6009739523754014"
"0.45689201","0.065306637","0.426567742","55544594.54967664","0.43506178409737256","2026.831864886188","0.06513699974522276","30144.150620751843","10.106468512698441","31794539005.272953","0.00651288957750462","0.3553894375418033","0.594907270631905","1.369351584996441","1.4818191221671895"
"0.70522937","0.072385251","0.980260381","51475785.00267403","0.4092840522291006","1774.411544168132","0.06482232305852365","33969.95646233188","10.244402047202447","31611800968.148888","0.00627238180647887","0.35329223493539286","0.6044813327485258","2.447076727157225","3.5996718044189224"
"0.8528743","0.07340862","1.080999572","55982292.47929344","0.4282270511048693","1894.0519607438773","0.046338917238982424","35405.678574123376","10.593183683634706","30597539488.911636","0.00593495745834642","0.35639399267699007","0.60542416552498","2.429146191553656","2.325911438407348"
"0.52380394","0.06202832","0.392432655","51709644.7133739","0.42747502028778306","1983.7318491276671","0.05522197575535405","32564.24174236078","9.930219714722336","40504618376.384514","0.005499493505154092","0.3513653248370776","0.5986306631438043","1.4414595907481491","1.7492284824487467"
"0.30236134","0.037925036","0.610039329","51752660.806262314","0.42486652649773615","1978.326771147129","0.05916997347685955","29902.998664876675","10.126260405504896","27848548758.146244","0.005439257734339892","0.35677245861658485","0.5983409124812084","1.0630680828871817","1.665235551634709"
"0.62127892","0.055168202","0.941546015","64868912.03172874","0.4283650985418892","1915.1820546917515","0.053254320827941355","27387.50795577869","13.50003988556047","41086498997.23629","0.006510217024829177","0.3498191248810107","0.6003194136350645","2.1973542205038723","2.9764379676827444"
"0.31624472","0.062119278","0.490000599","63062836.02025946","0.4154709131630046","1986.8271246275358","0.0504030330326977","26716.839051421284","13.735602020220087","28988166592.925774","0.006214044790110038","0.3500672138499901","0.5993503195888885","1.8558516030599084","1.9172823804548427"
"0.11352571","0.019340081","0.189945672","59626973.14656827","0.42396130309663493","1856.3432690905295","0.037745181686684635","26146.05966853499","12.969376100888656","36207008085.62395","0.005533735482074069","0.3434236379156352","0.5973303967152535","0.41427677481565756","0.7964922607151873"
"0.80879061","0.076104644","0.97338457","54847613.505486146","0.444898858041327","1971.140802595353","0.06692121059618766","25945.869821531276","11.184548065453095","34510763808.42935","0.0055861812721103256","0.34905212101261024","0.5983140224184871","2.609267724737499","3.6458312434071973"
"0.32502466","0.029918475","0.316833016","67337699.61263798","0.43252737353674264","2130.475081028457","0.06884933424182763","30197.48593876615","12.462974754135736","36420435410.755196","0.006446974831549094","0.3538870500643086","0.5984782533007008","0.8459764583791768","1.0433588939737422"
"0.59526588","0.075353562","1.923245303","57093313.30016889","0.43193189539631743","1922.2293247556695","0.04333407680638837","34149.48691526044","10.857392479947643","34143578128.134655","0.006264255272129971","0.34969301323604574","0.6031163922719659","2.298310631173583","2.5135102398403335"
"0.44157331","0.053758728","0.406304086","52420843.398235396","0.44348235608130127","1810.3274207547129","0.04983445225321903","31439.454678932085","9.890577613109567","38973830737.464066","0.005861892480458277","0.3539490151066219","0.5972692199681109","1.2742872425083753","1.6074063564764558"
"0.54676468","0.096829753","0.803150936","59477382.94577998","0.44422547505273996","1872.7861348150586","0.0633153578475819","33432.6750174807","10.18721986656846","30265254577.394695","0.005658005505165599","0.34657337235246427","0.5993536742993469","2.038891714278968","3.4685215615532554"
"0.079201061","0.008311066","0.139037178","66510993.752412155","0.42956769727671607","2008.6403264511719","0.05182320969889394","34335.409074271345","11.886738017990234","31060785948.969738","0.006055379578530496","0.34555176867973425","0.6014946482485676","0.16060736798990663","0.3398247629385431"
"0.18121595","0.014268691","0.184792787","64468426.77878962","0.41503581141021806","2044.17585868538","0.05602731432607927","28063.305437240266","13.124518554077907","30432468868.075","0.005494201873706318","0.3444157309084548","0.5974947677370448","0.39023964393172456","0.5780261416207035"
"0.74456871","0.107109097","0.89125589","66799593.006956965","0.4435885046661078","2079.382304783754","0.044077367716256345","27013.43607266761","14.330648464375194","28262098342.569508","0.005717107787219262","0.3470656385841622","0.6043799674366862","2.4034234313990748","4.113396093906405"
"1.1608481","0.143264762","2.655429802","62599328.037277594","0.4250343742173996","2095.980660019099","0.03312981360323628","34169.49556545411","12.371148983785268","28445416292.89768","0.0056269473007061165","0.3546423312007469","0.6039407778034984","2.8834065716464865","10.513216434478167"
"0.50523761","0.0439746","0.698845127","53155916.55616406","0.4114950315202714","1963.515747028528","0.0667324760330124","32587.5548172682","10.192163634907871","35142903733.864494","0.005425485699991243","0.3506064371139979","0.5988295860252522","1.879548572583884","1.5091644518010487"
"0.34541024","0.042125739","0.245727257","54812701.19421718","0.4495767724308373","1777.6558999296626","0.05467794133646164","29077.655814276513","9.983358125979647","30874953144.39642","0.006392771260500918","0.35064367539098595","0.5953078538213713","0.7033994019781415","1.0849522948301804"
"0.28658487","0.042484906","0.612523892","56652219.19940575","0.4390308148730808","2059.730275354404","0.06960541132213824","30484.052547004267","10.456892215062393","30234057726.497547","0.005737175215823509","0.35268191966016454","0.5994776033541978","1.0227787249565092","1.9473756518932215"
"0.28525882","0.022603695","0.383004598","57491252.39352588","0.42993006774627013","1803.8439660910465","0.06546155075290701","31797.42685457015","10.985409819209437","38624137752.85164","0.006062466440394257","0.3485660962768463","0.6030290068675243","0.7410010938561031","0.824974012441643"
"0.20498724","0.04009631","0.351278589","58254880.79739722","0.44442824652431107","1800.6504113873398","0.05771369307073929","34128.080836789224","10.540183773823372","39975291500.95998","0.006048985124498577","0.3538022621450755","0.6046142286262517","0.7899352435154317","1.3461953407507439"
"0.25371268","0.043098958","0.424871944","52313631.12615364","0.4429757647998164","1803.1277283561626","0.06587676776161347","30706.681964612344","10.420844096051843","37834628912.51703","0.005522622449542973","0.3470355905163278","0.6047279408324109","1.207890948679167","1.6140644551022618"
"0.26457172","0.02551506","0.304074288","60809403.49916705","0.44119449476047573","2108.2882777566792","0.06807986102667489","28435.720871718986","12.715260709070847","28958561807.296032","0.006319500071790961","0.3548860028021963","0.6041036349182539","0.7899005969420873","0.8617211065639576"
"0.56413266","0.060872903","0.638975108","53078207.02294494","0.4199709914378521","1793.1604729065273","0.0517944462975193","35304.21336869339","10.405333175254091","28210936469.860477","0.005510053164782972","0.3466547206311178","0.6056770390693873","1.6004979808128792","1.7434097703803855"
"0.57377767","0.072640972","1.8527527","55035112.61526089","0.43678857282022326","1815.2891664584536","0.05323115886043432","31193.578667848946","10.724037940052268","35943111859.3969","0.005700679287667213","0.3512944952942991","0.6022465930336417","2.2318216701721036","2.403655124306046"
"0.58547117","0.053320561","0.36195689","56170202.73462891","0.4381065318468501","1947.8364110384352","0.047730980033631486","34809.57154659426","10.13961334285696","32877728211.637062","0.005468915526008347","0.3433133211099719","0.6009867089297847","1.057854607484463","1.3900099153796768"
"0.69232811","0.125727102","1.071493794","58294913.69439977","0.41450272863686044","1908.2446583243081","0.05682331043568905","29921.39460012926","12.969205861523367","32915567730.709312","0.005995214996716248","0.3556594835204636","0.6049098172877052","2.345302336416492","5.194067756684889"
"0.31724071","0.035417952","0.58569171","53318098.46859095","0.42652158727167727","1850.424869596035","0.06102494538475152","24437.981530991558","12.809949476751378","30558727911.038567","0.006334707664676659","0.35670498886873026","0.6001171550307053","1.0840061290079273","1.230130443075298"
"0.20090331","0.013892522","0.168463415","51308700.242956586","0.41357538664487997","1870.048711020203","0.06603542176135682","28212.937590661433","10.734087361488163","37056971764.27029","0.006210543343817627","0.3480318826391062","0.6010165888003821","0.44532141550316606","0.42951582458757387"
"0.32296418","0.045252027","0.30421714","56215937.828854","0.42333808580564386","1914.0623907013194","0.04839956735264538","28155.027747927634","12.199044884595859","37272240508.16358","0.005935813089317061","0.3502332748890428","0.6010412485550151","1.1173258006729125","1.1624126373888506"
"1.2043093","0.143019452","2.585153716","56495742.52988209","0.43258433606198116","1947.7276341077888","0.0651864558344431","28946.537153068864","11.666904536399121","31591970996.364563","0.00578375179847691","0.3469118398203155","0.6024457704501601","2.8887354881737775","8.751616107688639"
"1.0545863","0.090705286","1.590426382","64095435.090376","0.4352667660393536","2140.561620459835","0.058618667323948756","24264.575910580443","14.491114298448672","31621261627.616222","0.00612809503440927","0.34779417208524366","0.600464021258587","2.700232156639006","3.9606539153074047"
"0.1841983","0.019414267","0.146346379","52874998.68825248","0.41239317984234586","1853.5193382726964","0.05754324713597925","34445.747742544285","10.058291934924716","29567138699.951267","0.0055591797050107295","0.35658408736673775","0.6012317062444078","0.34811019642643787","0.6448581296771131"
"0.35343992","0.05235617","0.747661445","54564956.17639651","0.4129474946196505","1924.9816511986455","0.04428437785042309","26602.05706804353","11.994056171989191","40032664204.34646","0.006285800520087918","0.34464121213575766","0.5958064225441903","1.5889561614284635","2.290934881425304"
"0.95769734","0.066230951","0.966826086","65652290.00039868","0.44887524762520586","1867.4851336137192","0.04418348435729903","29850.76177254721","12.081598891094893","30723508078.643856","0.006336084053004595","0.3484240234602031","0.5993487828333175","2.2455660828591566","3.268617012334004"
"0.69741727","0.144554797","1.197803647","58581602.04475779","0.4192817478481617","1909.4258307965367","0.058243848065940504","32865.51163178705","10.177180051760551","39432325950.93942","0.006252870962230749","0.35566458817983837","0.5951875186899159","3.0616778734766714","5.677341811403818"
"0.15947072","0.026457937","0.272950022","56731366.309971206","0.43274114830768345","1985.5279896504817","0.035031121241290236","25308.156062838047","12.613860125522638","35273687853.96328","0.006031051108220644","0.34581623740145717","0.5957476043952153","0.7820395324528858","1.193239679157996"
"0.70462327","0.076310351","0.685221379","55317449.66818705","0.41546068109911954","1974.371298555036","0.05949927679301177","28922.511852531716","12.406220842839849","28394667888.826237","0.006219610877511303","0.3497660910220188","0.6031485307331661","1.8322664724188014","2.7480060428630693"
"0.12056224","0.016004835","0.165627383","59190440.80805375","0.43973820038430855","1976.885628621234","0.04085512187676274","33887.04054210252","10.665698887533352","37607701756.07128","0.00549923249049414","0.3437614479613595","0.6003826318556654","0.23177159378655948","0.5948019713094362"
"0.54686889","0.069106548","1.783886492","65520743.36884335","0.4148383840227395","2097.489426147267","0.030743446049369468","30120.181696154126","13.235854554889976","27650589166.798176","0.005463777611433296","0.3500298045103889","0.5965146315672334","2.3256438898022975","2.728384607577222"
"0.19015453","0.025829396","0.20834585","60893064.990941","0.43682152902032506","1966.7522268913233","0.04539274934808415","30040.017220531106","13.115685454684678","37336091381.775986","0.005882486382153796","0.3435427642170767","0.6048109116392846","0.44741629835502233","0.8574056156768027"
"0.9295297","0.112208407","1.456563877","59963212.47737826","0.42739099749085685","1922.5060431817255","0.03385702686153058","31386.294384375866","11.115859023942592","34470188433.2203","0.0062797220609140374","0.3487946212530781","0.5958763280244956","2.467849789166326","9.826900225256601"
"0.16565954","0.02130235","0.221060588","52674731.52384293","0.42392652561705957","1848.7991113680055","0.06368013297851094","28844.426524362094","11.813313382990561","36738149962.64199","0.005942315365850327","0.3535878823588721","0.6053220808050094","0.7127361223485196","0.6511059761893295"
"0.6185869","0.047581028","0.586747733","62414457.88227531","0.4320406143510955","2012.2378171339492","0.03935371692294498","27170.329400303548","14.242801697828828","29854890196.192097","0.006203489083736425","0.34339519598348894","0.6046752534242186","1.5516900258435888","1.9646865252748982"
"0.97282785","0.139430258","0.977407576","61117626.75096273","0.4438819692542994","2036.5246244426723","0.06295127349765264","26615.465763885586","12.714706518730427","31952287344.47808","0.005796790440473752","0.3444461118969889","0.6005996770649514","2.4632333326168494","4.604135017583274"
"0.34964983","0.034863648","0.570612483","61330558.09581834","0.4305797829316105","1929.281351375017","0.031123091786869703","26580.77720624578","13.647814164803583","27928948281.21687","0.006318287634138677","0.35337761264994144","0.5996301626431635","1.0162256913737993","1.630994247526197"
"0.56636478","0.062950115","1.02227835","56272440.2413219","0.4193816670091561","1850.3554663724353","0.05670163103535197","31557.756739970628","11.731326581988279","35180182527.95778","0.0057889831154936365","0.3468028368337523","0.604171115223426","2.037442450809993","2.164811669139816"
"0.90646061","0.11865226","0.693584811","67734612.77221206","0.4323097142348244","2113.9494090683866","0.03106593635407752","26122.358937827532","14.629960938556017","33044449839.658096","0.0057163076091110545","0.34370425037016694","0.60547282003366","2.3932968370926684","9.418656329048419"
"0.51536871","0.054468619","0.648660226","61294174.923727326","0.43063221815552594","1850.2489163556272","0.05768798006327611","31692.860054977176","10.22181963371937","28061143539.026703","0.0055603432304527555","0.3473733823049843","0.5945699671137141","1.4159224865990128","2.3739804110787865"
"0.85702701","0.080211508","1.373177261","62641229.47331298","0.44632209210197626","2101.170008495614","0.06249263813124137","27049.872247100295","12.102373838315884","38322421729.37389","0.00575098913752646","0.3435774058625675","0.5970733699472954","2.635932717073572","7.173848690762373"
"0.31606069","0.056062372","0.538125674","62657420.75363856","0.4345062567862715","2047.4292822715893","0.03522849746392988","26375.160139556003","13.608744372651143","36602233628.69334","0.006179486032284678","0.35627721471851853","0.599459454392666","1.5597661787613186","2.4266696121701017"
"0.66981629","0.115501161","1.185773101","53859245.66487001","0.40967824254856133","2017.551012954616","0.06803712859259059","24594.114108808062","13.20938088933686","29772393103.10089","0.006045824303621336","0.34783557519429187","0.5981697150310404","2.680455673988757","4.855449846252619"
"0.24356382","0.02948398","0.292676142","65450852.90798936","0.44062180249744454","1878.6366127773854","0.04821276855976282","35086.871594525706","11.384418967987816","37935793409.43496","0.006557153351300182","0.3521858094679763","0.6039470121219023","0.789076854005148","1.0772811084516136"
"0.62466292","0.06789892","0.642300591","68002684.67344937","0.4367044607529952","2037.947987265051","0.039786384980506795","35012.09122610834","11.683807270406794","35775060038.22684","0.005922560691063169","0.34949574698225716","0.5999104766153442","1.784650888285774","2.9653675628113327"
"0.4415326","0.053372747","1.205142022","53098345.995955","0.4302735062398467","1797.9579041635418","0.0690527154965309","24940.501207440044","12.462305373524078","35037385992.01416","0.006076046711027942","0.3502099246174782","0.6035106610401301","1.7262915011401465","2.1312935859157016"
"0.84113938","0.083169747","0.579352597","56879969.3284839","0.4341193001915444","1965.9111709152326","0.05153793788259652","29271.404528419","11.523554156392263","33166752813.55096","0.006365190426614476","0.3516831605406953","0.6000295596341818","1.5271464466262463","2.437954019401108"
"0.8233065","0.140554608","1.612748071","67154807.86896378","0.444860725511012","1927.476371704715","0.04179102927563109","32708.751442258832","11.527218126005387","39786656480.55467","0.006209482539069823","0.3495954211955191","0.597683398197197","2.6410310937358727","10.026763307611498"
"0.34559284","0.038485747","0.63736496","58638204.26051172","0.4226140911429879","1985.5099542333105","0.03484627869967271","34364.889627031414","11.085432792817452","38024482683.596535","0.006029525313770058","0.35459063868826324","0.6015438088218851","1.5341865036476958","1.4931240326581623"
"0.22901137","0.0155115","0.194574377","61130225.271040335","0.44770075456327535","2035.716658741323","0.06507202628598077","28784.72376302792","11.775660700051745","31760922953.830967","0.006112228464199898","0.354956815221632","0.6016324463619765","0.414851344981545","0.581022022966341"
"0.91071877","0.130731476","0.963878349","68532792.42125374","0.4324265547494937","2035.3577757843868","0.045738763849574836","30286.06878604851","13.867085692508414","38091288137.053856","0.005828744970360928","0.35122667656693923","0.6016030603970872","2.6460204624916503","4.514906906789944"
"0.96659876","0.103161775","1.729810356","58542668.416067354","0.41237071293779193","1941.8706224130776","0.050685395859849526","29922.259968271057","12.600792537883033","33995156420.215065","0.0059866832597352026","0.34490999198761624","0.6014201286415499","2.59521247319024","3.8252175683885046"
